lst,ndvi,ndbi,year,sat,zone,site,trat
320.2279063914943,0.10336699463185692,-0.0017480948356783969,2023,L8,sitio,cyrusone,dc
321.67829510065377,0.1018363519698176,9.968524057375873E-4,2023,L8,sitio,cyrusone,dc
323.35283710783125,0.09355073962025812,0.0026943767931931514,2023,L8,sitio,cyrusone,dc
326.06555225158314,0.09899469394176016,0.0018502218711300737,2023,L8,sitio,cyrusone,dc
322.15029772245646,0.10683997668204842,-0.005840141887055197,2023,L8,sitio,cyrusone,dc
326.56961926913704,0.10133006966241478,-0.005558686735534264,2023,L8,sitio,cyrusone,dc
309.2872158257146,0.10985622492563357,-0.017924527543184177,2023,L8,sitio,cyrusone,dc
318.54926519961197,0.09041361283098447,-0.004607313792687104,2023,L8,sitio,cyrusone,dc
311.63571423113285,0.09238650248216482,-0.004159166610347614,2023,L8,sitio,cyrusone,dc
313.33605899652696,0.09437542371039319,-0.002225026017403323,2023,L8,sitio,cyrusone,dc
304.9301098463289,0.07852854934363436,-8.083733282618211E-4,2023,L8,sitio,cyrusone,dc
299.2082539666171,0.10723568308759798,-0.009976946652946888,2023,L8,sitio,cyrusone,dc
296.28416237807295,0.10617422894488039,-0.012340048514011354,2023,L8,sitio,cyrusone,dc
284.42388632844035,0.10849168895259581,-0.013189230326889354,2024,L8,sitio,cyrusone,dc
288.8234635808897,0.10121923797285294,-0.022257440629679826,2024,L8,sitio,cyrusone,dc
304.08922796641093,0.0954433907217907,-0.007587771222892851,2024,L8,sitio,cyrusone,dc
294.0809713526798,0.09794522592615665,-0.03740226005571621,2024,L8,sitio,cyrusone,dc
312.40226571347165,0.09754998954008513,-0.003774072740836033,2024,L8,sitio,cyrusone,dc
316.3729563282459,0.08227877014089044,-0.003414567299650587,2024,L8,sitio,cyrusone,dc
319.7794545818346,0.09635401951525177,-3.802745563323987E-4,2024,L8,sitio,cyrusone,dc
326.2433184318624,0.09387476470669329,0.0016359814200770208,2024,L8,sitio,cyrusone,dc
327.10758300435145,0.09424186575457827,0.0011531266040336152,2024,L8,sitio,cyrusone,dc
320.81870455289214,0.09840156301721371,-0.002618965361747235,2024,L8,sitio,cyrusone,dc
323.5882850684283,0.1065459022125624,-0.0033245366384449452,2024,L8,sitio,cyrusone,dc
328.5926903451715,0.09943308107226087,-0.0038019729163713428,2024,L8,sitio,cyrusone,dc
322.21066080162194,0.0983550977561171,-0.006932052445554722,2024,L8,sitio,cyrusone,dc
325.0601779309826,0.10049732603912997,-0.0050902982909788175,2024,L8,sitio,cyrusone,dc
314.52787066381416,0.09835700799114987,-0.005938285336025557,2024,L8,sitio,cyrusone,dc
319.1922297207617,0.09704574638630667,-0.001988493773529903,2024,L8,sitio,cyrusone,dc
307.8244823084043,0.09746946504634496,-0.004804457269385813,2024,L8,sitio,cyrusone,dc
296.09967216262737,0.10412632443465347,-0.005350279163297958,2024,L8,sitio,cyrusone,dc
298.29355232613904,0.09092395564732349,-0.001171958003555002,2024,L8,sitio,cyrusone,dc
294.8468534695826,0.11476446801402139,-0.009169568470731571,2024,L8,sitio,cyrusone,dc
293.01906726471344,0.11229409195541185,-0.007435903252029351,2024,L8,sitio,cyrusone,dc
290.4968021458018,0.10586635948795384,-0.006490218311855264,2025,L8,sitio,cyrusone,dc
294.8581117571083,0.0999733630213406,-0.0034411345538910235,2025,L8,sitio,cyrusone,dc
293.49407858617457,0.10139227072832492,-0.013829305396078378,2025,L8,sitio,cyrusone,dc
303.6560800580858,0.09338991792245685,1.1164058407397848E-4,2025,L8,sitio,cyrusone,dc
296.57242058928784,0.10667275327896253,-0.009290345323676537,2025,L8,sitio,cyrusone,dc
299.7881987905548,0.09878946341305359,-0.010143072965327257,2025,L8,sitio,cyrusone,dc
316.72103918109156,0.09498693563905505,-0.0011249597720187966,2025,L8,sitio,cyrusone,dc
318.9116078704179,0.0956889553274266,-9.778846078151238E-4,2025,L8,sitio,cyrusone,dc
316.29099913740845,0.0997962397597572,3.208279422523853E-4,2025,L8,sitio,cyrusone,dc
316.6826391828923,0.1049959439571423,-6.854867825238486E-4,2025,L8,sitio,cyrusone,dc
328.97901952546675,0.09859778666952544,0.003381733829927782,2025,L8,sitio,cyrusone,dc
326.6108956449714,0.09899420421913815,0.001054520796569176,2025,L8,sitio,cyrusone,dc
331.7011900014268,0.10480718548918254,-0.0013775091109412454,2025,L8,sitio,cyrusone,dc
320.1275341055562,0.1191310000914854,-0.008994594623183267,2025,L8,sitio,cyrusone,dc
315.3898934371553,0.10772549206933246,-0.004094161602910676,2025,L8,sitio,cyrusone,dc
316.2040221151414,0.10148776852036946,-0.001941212606321243,2025,L8,sitio,cyrusone,dc
306.6337493797987,0.09753004382188898,-0.0023291880961315904,2025,L8,sitio,cyrusone,dc
304.92602229742096,0.11340668716870625,-0.0064540965145125926,2025,L8,sitio,cyrusone,dc
295.87047467611825,0.11268608850917194,-0.009972713874573389,2025,L8,sitio,cyrusone,dc
289.87539289391214,0.16809273199829786,-0.01698238112164732,2020,L8,outer,cyrusone,dc
291.12418314257167,0.1710219619435724,-0.02423137169164723,2020,L8,outer,cyrusone,dc
293.4391939449967,0.1412425783512807,-0.007285651161618968,2020,L8,outer,cyrusone,dc
319.4124088231044,0.13624209008229657,-0.0017865706571636001,2020,L8,outer,cyrusone,dc
317.510480822967,0.1432272168421709,-0.004180720969968658,2020,L8,outer,cyrusone,dc
325.33941432069565,0.141721427843738,-0.003927730136572477,2020,L8,outer,cyrusone,dc
324.3173556783675,0.13822167598269933,-0.0025874569637224162,2020,L8,outer,cyrusone,dc
318.08483406085594,0.1378933834670127,-0.004403432220943266,2020,L8,outer,cyrusone,dc
324.23974044277986,0.15113064935523135,-0.01457054460863495,2020,L8,outer,cyrusone,dc
321.74494269477367,0.15928326199653867,-0.015337835680217442,2020,L8,outer,cyrusone,dc
325.57495999635273,0.15635396348112535,-0.01537319953051083,2020,L8,outer,cyrusone,dc
315.4957863610516,0.1600606914279414,-0.01047263227551304,2020,L8,outer,cyrusone,dc
319.59472343171905,0.16257158132002186,-0.0031248517189719016,2020,L8,outer,cyrusone,dc
314.8438404338205,0.14740962260144724,-0.008994969282073636,2020,L8,outer,cyrusone,dc
310.038445668644,0.1585149051688775,-0.011638233259444342,2020,L8,outer,cyrusone,dc
287.46688580551523,0.24120991105414136,-0.07458026672842644,2020,L8,outer,cyrusone,dc
293.61755635901807,0.14720549559157142,-0.0072612655131191655,2020,L8,outer,cyrusone,dc
290.1250333470299,0.1419959906018768,-0.009881037080927366,2020,L8,outer,cyrusone,dc
289.82394685403966,0.1400262660100386,-0.010434142169502617,2021,L8,outer,cyrusone,dc
286.83624431798773,0.14091871342835718,-0.029915433033593126,2021,L8,outer,cyrusone,dc
297.9700923043306,0.1317171106977565,-0.003497280597633936,2021,L8,outer,cyrusone,dc
294.5957397928905,0.13497250784478815,-0.007335863526388469,2021,L8,outer,cyrusone,dc
305.4295969225465,0.13289203321379578,-0.008728442525737087,2021,L8,outer,cyrusone,dc
311.4656378478487,0.1319101417985203,-0.0025044775500479167,2021,L8,outer,cyrusone,dc
318.6777026354599,0.137817675444509,-0.0046298389666597425,2021,L8,outer,cyrusone,dc
318.4721012615643,0.12946016539620733,2.06456827864292E-4,2021,L8,outer,cyrusone,dc
323.2755932868805,0.13633614611399103,-0.0029640457966946055,2021,L8,outer,cyrusone,dc
329.23263551571785,0.14567202169254792,0.006349287253478311,2021,L8,outer,cyrusone,dc
325.0790582839726,0.15948016662803163,-0.008762640682632192,2021,L8,outer,cyrusone,dc
315.20761801158307,0.17351018220321426,-0.016942768331372753,2021,L8,outer,cyrusone,dc
319.5241092060733,0.15760848807673875,-0.012917444441336952,2021,L8,outer,cyrusone,dc
316.42686563798424,0.1494971134805131,-0.011488639293506115,2021,L8,outer,cyrusone,dc
311.1280549059268,0.14682744416182864,-0.011352258237496889,2021,L8,outer,cyrusone,dc
292.1769516866144,0.17401145843712013,-0.026791386513336256,2021,L8,outer,cyrusone,dc
291.761450403672,7.359620393851156,-0.025848253121131367,2021,L8,outer,cyrusone,dc
290.23523982530315,0.15428293343901464,-0.015800273409449145,2022,L8,outer,cyrusone,dc
291.87831635362966,0.1415868732946204,-0.011887167553314187,2022,L8,outer,cyrusone,dc
299.39445951742226,0.14473434977388192,-0.004307362702109654,2022,L8,outer,cyrusone,dc
307.63493074730945,0.12988147279123624,-0.004870004428082277,2022,L8,outer,cyrusone,dc
309.8849527867764,0.13140369944106756,-0.005724114274239829,2022,L8,outer,cyrusone,dc
316.38000588252584,0.1313952257258069,-0.006052364266542432,2022,L8,outer,cyrusone,dc
311.18493138866864,0.1333814940797086,-0.012271710702564704,2022,L8,outer,cyrusone,dc
322.10955357612175,0.1264093540952313,-0.002150824147777752,2022,L8,outer,cyrusone,dc
323.31664961130787,0.135813142599633,-0.005887598036633057,2022,L8,outer,cyrusone,dc
324.4883116676896,0.1350462140030262,-0.005769288776991828,2022,L8,outer,cyrusone,dc
323.89912943050086,0.15080863665882532,-0.012876756171618778,2022,L8,outer,cyrusone,dc
308.26161513737844,0.14069289668819038,-0.033891720720477,2022,L8,outer,cyrusone,dc
318.36173654727656,0.1532363977971305,-0.014748069026487712,2022,L8,outer,cyrusone,dc
317.55111406683744,0.16428926095733273,-0.019915736900104328,2022,L8,outer,cyrusone,dc
316.96474798318457,0.14591465555959862,-0.007326950651696094,2022,L8,outer,cyrusone,dc
310.0844307721958,0.14648464633510172,-0.008331188071590721,2022,L8,outer,cyrusone,dc
302.6872035464383,0.1464084041594528,-0.011568413088982413,2022,L8,outer,cyrusone,dc
295.69901909601,0.1556295753267507,-0.02165258798044365,2022,L8,outer,cyrusone,dc
293.6119239361648,0.14776816749865038,-0.016632278470330147,2022,L8,outer,cyrusone,dc
288.9088425692097,0.16161448886044746,-0.021266046452828626,2022,L8,outer,cyrusone,dc
291.897654400679,0.13647620405091268,-0.015898715291754514,2023,L8,outer,cyrusone,dc
289.7541337804686,0.132036362727324,-0.015178792747919627,2023,L8,outer,cyrusone,dc
294.87140490674295,0.13679815698595202,-0.013846101089742765,2023,L8,outer,cyrusone,dc
300.5448930469309,0.1266917642741742,-0.009686370460566312,2023,L8,outer,cyrusone,dc
312.0190748773786,0.1289021740756695,-0.008586971357809519,2023,L8,outer,cyrusone,dc
315.8446616900877,0.12422777870089649,-0.00806167842522599,2023,L8,outer,cyrusone,dc
322.4832509138266,0.12854572776100276,-0.010284873114109952,2023,L8,outer,cyrusone,dc
321.0015732346147,0.12540573685926346,-0.007801270522696976,2023,L8,outer,cyrusone,dc
321.931965950136,0.1238260225193691,-0.009255948194696818,2023,L8,outer,cyrusone,dc
324.9074618402664,0.1297047437122342,-0.009228843286893301,2023,L8,outer,cyrusone,dc
329.53289861526014,0.13872065411608683,-0.013929366738483212,2023,L8,outer,cyrusone,dc
319.00089400608954,0.13086848299391965,-0.016064601422112943,2023,L8,outer,cyrusone,dc
321.01175793634104,0.14852483737781247,-0.0187702579921534,2023,L8,outer,cyrusone,dc
321.8006003191072,0.1415929501149354,-0.01708837101362286,2023,L8,outer,cyrusone,dc
317.10712406619865,0.1228691620349211,-0.010056997766627374,2023,L8,outer,cyrusone,dc
308.94385337671764,0.13034489377843184,-0.009759243293944496,2023,L8,outer,cyrusone,dc
304.31868095321664,0.1211898471584623,-0.010167684300775038,2023,L8,outer,cyrusone,dc
303.49561721494086,0.13987941197940412,-0.01672720297656848,2023,L8,outer,cyrusone,dc
