lst,ndvi,ndbi,year,sat,zone,site,trat
312.19328592810393,0.36056995215434534,-0.07718728888410088,2017,L7,outer,google,dc
318.404535608547,0.40787147582444516,-0.08629049747351043,2017,L7,outer,google,dc
305.56418446890984,0.3294373408112854,-0.07002814352800997,2017,L7,outer,google,dc
313.4069082630327,0.3957732716038498,-0.0798535070727124,2017,L7,outer,google,dc
309.80326899936017,0.38635306179062084,-0.0747289684336011,2017,L7,outer,google,dc
305.7550896446336,0.38507998679961375,-0.08535436718288032,2017,L7,outer,google,dc
299.80606405966364,0.43587004674944413,-0.10102900404131178,2017,L7,outer,google,dc
286.2574285816527,0.2962096457189198,-0.08367318705787825,2017,L7,outer,google,dc
289.73168548382904,0.46476485247839266,-0.10739366554185532,2017,L7,outer,google,dc
287.7936489881499,0.4038336582196231,-0.17214103767261027,2018,L7,outer,google,dc
292.34987009401004,0.4413312156851599,-0.10482401269527468,2018,L7,outer,google,dc
298.05557680704516,0.41538649243609177,-0.07715206923961827,2018,L7,outer,google,dc
292.2425217314505,0.3907729236423212,-0.08993847828180504,2018,L7,outer,google,dc
305.9828760201796,0.3768672089474702,-0.09120756318890716,2018,L7,outer,google,dc
305.12152894483904,0.3880286413858625,-0.08206096637668849,2018,L7,outer,google,dc
318.01895585689687,0.34845557150335094,-0.060788529755588634,2018,L7,outer,google,dc
318.5136227653757,0.3353101167269293,-0.0570194928172196,2018,L7,outer,google,dc
312.791163559047,0.3666772572087928,-0.07365734105032164,2018,L7,outer,google,dc
318.5869460517702,0.331213763463779,-0.060374347969024224,2018,L7,outer,google,dc
315.9779739772335,0.36915948669684506,-0.07554113570357289,2018,L7,outer,google,dc
319.0461749184133,0.36335009292824655,-0.07684315510742487,2018,L7,outer,google,dc
314.8135932870678,0.40104637768497503,-0.082404595539619,2018,L7,outer,google,dc
314.3307915807912,0.38830419690948154,-0.09333376989093614,2018,L7,outer,google,dc
308.27094184244606,0.4127622878087727,-0.08852176929093555,2018,L7,outer,google,dc
297.19787419733376,0.4132254987392864,-0.11395057600983544,2018,L7,outer,google,dc
298.6610715179647,0.41529921622787874,-0.08821960093850287,2018,L7,outer,google,dc
292.9036091759428,0.43711410922732824,-0.09572539310051668,2018,L7,outer,google,dc
281.4816407051405,0.31626135991228777,-0.09629552869752483,2018,L7,outer,google,dc
289.2837206996262,0.4140255582404563,-0.10352440870194664,2019,L7,outer,google,dc
277.2682999245052,0.29086564709897145,-0.10007096703987083,2019,L7,outer,google,dc
289.3394178344583,0.3937726406762793,-0.08492573430802626,2019,L7,outer,google,dc
295.5921310417036,0.42272645342703286,-0.08277067726449312,2019,L7,outer,google,dc
298.8217263896997,0.3928877694640925,-0.08783117014999876,2019,L7,outer,google,dc
287.4371402248196,0.2979978864002139,-0.10175622010700752,2019,L7,outer,google,dc
298.2148349164726,0.4082413876952801,-0.09949046377943191,2019,L7,outer,google,dc
311.9120098177581,0.3826938813300231,-0.07574522573569833,2019,L7,outer,google,dc
316.4693922853084,0.3527874996193249,-0.05415566624874119,2019,L7,outer,google,dc
318.8691329505497,0.3507883930446189,-0.06991749869264917,2019,L7,outer,google,dc
318.4812409291192,0.34505698427035764,-0.06307036282118651,2019,L7,outer,google,dc
299.33887482125505,0.2776072415472542,-0.06169309864361304,2019,L7,outer,google,dc
311.4092252687176,0.3478880182857946,-0.07328399542748736,2019,L7,outer,google,dc
307.6912339744297,0.3965106635348318,-0.0863530423253759,2019,L7,outer,google,dc
304.002886471908,0.4063457025890236,-0.08559217824134392,2019,L7,outer,google,dc
300.6890734157079,0.3741195006512324,-0.08346468657571941,2019,L7,outer,google,dc
299.9682300622117,0.42792103715594687,-0.09909313946414461,2019,L7,outer,google,dc
289.70841868953073,0.45917001346245134,-0.11366670766979395,2019,L7,outer,google,dc
281.8584660820508,0.48995165394714013,-0.11527984526068062,2019,L7,outer,google,dc
286.20737527461483,0.4073935853295945,-0.09636565337746639,2020,L7,outer,google,dc
291.8759954020226,0.3886245138902168,-0.0778173825766228,2020,L7,outer,google,dc
304.15455911439074,0.38603015619509856,-0.08906442576107458,2020,L7,outer,google,dc
305.41141148922213,0.3677413403404634,-0.07802553515463834,2020,L7,outer,google,dc
315.3595872598937,0.3466488855088212,-0.060975320963306774,2020,L7,outer,google,dc
311.0217704360221,0.3457047865294562,-0.0715766645188972,2020,L7,outer,google,dc
312.6081874742237,0.3317809264591251,-0.05711447205871153,2020,L7,outer,google,dc
319.76121608309796,0.32725782993493074,-0.06118809928497646,2020,L7,outer,google,dc
316.7130749841165,0.3341136448663527,-0.06215118000385015,2020,L7,outer,google,dc
306.8120327060032,0.3189754956000608,-0.06408774791227395,2020,L7,outer,google,dc
317.4196029411835,0.3402079982210644,-0.06610214231768333,2020,L7,outer,google,dc
318.8357379662872,0.29689845219513467,-0.061995477684871424,2020,L7,outer,google,dc
307.1753571546142,0.3820831248465278,-0.07612942497883428,2020,L7,outer,google,dc
309.7817655823985,0.38530542373208115,-0.08911885812902107,2020,L7,outer,google,dc
305.7937178265923,0.3690736164784311,-0.08491963243245255,2020,L7,outer,google,dc
293.65599036606415,0.39601362164381343,-0.08174589346701323,2020,L7,outer,google,dc
293.16165090650514,0.4136931698217871,-0.09104399777426116,2020,L7,outer,google,dc
289.8401081780036,0.44831399680988565,-0.1126184887400982,2020,L7,outer,google,dc
284.31650168066113,0.4416131809308833,-0.11642221917730945,2020,L7,outer,google,dc
290.02935816178683,0.4273809400638147,-0.09822930281673374,2021,L7,outer,google,dc
288.5610031733676,0.4037213613886419,-0.09666205588715246,2021,L7,outer,google,dc
295.9318785727977,0.3822292794630572,-0.087449636596477,2021,L7,outer,google,dc
300.37854194348245,0.38507237615798456,-0.0989104682662933,2021,L7,outer,google,dc
303.63208627260684,0.35853758449643713,-0.08414578641101189,2021,L7,outer,google,dc
304.58171911983294,0.37069748333033886,-0.08953892710572606,2021,L7,outer,google,dc
310.62621403216116,0.33057206028402236,-0.06749418483790076,2021,L7,outer,google,dc
309.95462341763806,0.34235053026777873,-0.07039647233894505,2021,L7,outer,google,dc
306.7306393271305,0.2853898416171537,-0.06558304880473885,2021,L7,outer,google,dc
315.01877993805687,0.3441619504204914,-0.06465403927896456,2021,L7,outer,google,dc
311.71324851504403,0.3188330215918243,-0.055961576478765734,2021,L7,outer,google,dc
312.5124339210383,0.37558949735487085,-0.08179885174855936,2021,L7,outer,google,dc
302.8118344149512,0.4211227678177722,-0.11040146587349667,2021,L7,outer,google,dc
299.7623828400933,0.3009019454155841,-0.08428267909775324,2021,L7,outer,google,dc
310.7117303962484,0.4476593353024362,-0.10366077803151894,2021,L7,outer,google,dc
297.06730014884255,0.4072664960228899,-0.07742196845480967,2021,L7,outer,google,dc
299.0474350589745,0.430189711891742,-0.09735380620916853,2021,L7,outer,google,dc
283.612786220084,0.27335303941294065,-0.08672771844133587,2021,L7,outer,google,dc
282.52650282889385,0.42663609327617336,-0.09428943348780303,2022,L7,outer,google,dc
283.7459893511823,0.4245341957857097,-0.10120026509483541,2022,L7,outer,google,dc
278.21349619098635,0.2671861168665674,-0.08187446189168136,2022,L7,outer,google,dc
288.8127316507784,0.40833309432242443,-0.09592881359328026,2022,L7,outer,google,dc
298.3513131806412,0.3866546087650207,-0.08038180491127972,2022,L7,outer,google,dc
306.8161142479276,0.37537099272675833,-0.0661005504421005,2022,L7,outer,google,dc
311.67188764502214,0.3242176725432015,-0.06099252743824684,2022,L7,outer,google,dc
311.98559848055606,0.3282469687548761,-0.06014495124218605,2022,L7,outer,google,dc
291.37117824032345,0.41135216145333625,-0.09133213119726737,2022,L7,outer,google,dc
286.9910483409861,0.4362177437606985,-0.10804034587119954,2022,L7,outer,google,dc
286.5027675656439,0.47493913172237745,-0.11148594967266519,2022,L7,outer,google,dc
279.05697929448337,0.44251417032487866,-0.10927341905736339,2022,L7,outer,google,dc
284.79380723263483,0.4145358853910985,-0.09397365618305589,2023,L7,outer,google,dc
299.1676502872477,0.3943346126446994,-0.09083361927519641,2023,L7,outer,google,dc
298.3271869039998,0.3125151176770469,-0.06708651560667174,2023,L7,outer,google,dc
308.4116468440285,0.3464460325984338,-0.0710950647634589,2023,L7,outer,google,dc
307.9344276555351,0.2672392915588575,-0.023751176528053496,2023,L7,outer,google,dc
311.1251690084602,0.32066136347361923,-0.05667538416725247,2023,L7,outer,google,dc
311.7594012218827,0.3247707175882919,-0.056010085339297695,2023,L7,outer,google,dc
307.73717230756466,0.33688927460706475,-0.06579174055305861,2023,L7,outer,google,dc
309.57680935646727,0.3422988032503506,-0.06997844595878429,2023,L7,outer,google,dc
302.219451497166,0.357759659080966,-0.08198652113298097,2023,L7,outer,google,dc
302.24231261580815,0.37275396201381134,-0.07514335464383758,2023,L7,outer,google,dc
299.8199623771106,0.37111124902324455,-0.0781072497572158,2023,L7,outer,google,dc
298.81626064021754,0.37495933256762076,-0.08619458454992633,2023,L7,outer,google,dc
296.2795104375372,0.4470785986266232,-0.09836133609678949,2000,L7,outer,google,dc
284.0711109050338,0.29001884727817306,-0.053510324459276726,2000,L7,outer,google,dc
294.31276877790214,0.4065066177688087,-0.08276921065868971,2000,L7,outer,google,dc
293.4133701036166,0.3977159151169041,-0.08168137292951876,2000,L7,outer,google,dc
301.4634155122696,0.42039487213829724,-0.09447469535360714,2000,L7,outer,google,dc
301.8204396909332,0.4208189174234352,-0.10389700467244024,2000,L7,outer,google,dc
304.5789417170207,0.3994885795266495,-0.09199353193659969,2000,L7,outer,google,dc
314.5991386831126,0.3872111042769308,-0.08150647169622295,2000,L7,outer,google,dc
316.9095697701855,0.3673817142334655,-0.07306155531935962,2000,L7,outer,google,dc
317.2569288824512,0.34483988014234473,-0.06336970003130607,2000,L7,outer,google,dc
313.43910014498624,0.3721947069065203,-0.06904016051443038,2000,L7,outer,google,dc
322.0989173556158,0.37486735687000244,-0.07232411221936995,2000,L7,outer,google,dc
312.43084462779746,0.37208304570215495,-0.07505711259233597,2000,L7,outer,google,dc
311.3953607850917,0.4044890860410709,-0.08392166596297043,2000,L7,outer,google,dc
306.788678710351,0.40082495897332143,-0.09184701850707125,2000,L7,outer,google,dc
